kingdom,phylum,class,order,family,genus,species,scientificName,locality,stateProvince,decimalLatitude,decimalLongitude,eventDate,day,month,year,collectionCode,identifiedBy,recordedBy
Animalia,Arthropoda,Insecta,Odonata,Lestidae,Lestes,Lestes sigma,"Lestes sigma Calvert, 1901",,Texas,28.31,-99.45,9/15/2000 0:00,15,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tramea,Tramea onusta,"Tramea onusta Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Brachymesia,Brachymesia furcata,"Brachymesia furcata Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Phanogomphus,Phanogomphus militaris,"Phanogomphus militaris Hagen, 1858",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Micrathyria,Micrathyria hagenii,"Micrathyria hagenii Kirby, 1890",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Micrathyria,Micrathyria hagenii,"Micrathyria hagenii Kirby, 1890",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Lestidae,Lestes,Lestes sigma,"Lestes sigma Calvert, 1901",,Texas,28.31,-99.45,9/15/2000 0:00,15,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Dythemis,Dythemis velox,"Dythemis velox Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Brachymesia,Brachymesia furcata,"Brachymesia furcata Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Lestidae,Lestes,Lestes sigma,"Lestes sigma Calvert, 1901",,Texas,28.31354,-99.44682,9/16/2000 0:00,16,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Lestidae,Lestes,Lestes sigma,"Lestes sigma Calvert, 1901",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tramea,Tramea onusta,"Tramea onusta Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma civile,"Enallagma civile Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Lestidae,Lestes,Lestes sigma,"Lestes sigma Calvert, 1901",,Texas,28.31,-99.45,9/15/2000 0:00,15,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Phyllogomphoides,Phyllogomphoides albrighti,"Phyllogomphoides albrighti Needham, 1950",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythemis,Erythemis simplicicollis,"Erythemis simplicicollis Say, 1839",,Texas,28.31354,-99.44682,9/16/2000 0:00,16,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Plathemis,Plathemis lydia,"Plathemis lydia (Drury, 1773)",,Texas,28.31,-99.45,9/15/2000 0:00,15,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax umbrata,"Erythrodiplax umbrata Linnaeus, 1758",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Perithemis,Perithemis tenera,"Perithemis tenera Say, 1839",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Lestidae,Lestes,Lestes sigma,"Lestes sigma Calvert, 1901",,Texas,28.31354,-99.44682,9/16/2000 0:00,16,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tramea,Tramea onusta,"Tramea onusta Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura posita,"Ischnura posita Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Lestidae,Lestes,Lestes sigma,"Lestes sigma Calvert, 1901",,Texas,28.31,-99.45,9/15/2000 0:00,15,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Orthemis,Orthemis ferruginea,"Orthemis ferruginea Fabricius, 1775",,Texas,28.31354,-99.44682,9/16/2000 0:00,16,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Micrathyria,Micrathyria hagenii,"Micrathyria hagenii Kirby, 1890",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma civile,"Enallagma civile Hagen, 1861",,Texas,28.314,-99.447,3/12/2001 0:00,12,3,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula pulchella,"Libellula pulchella Drury, 1773",,Texas,28.31,-99.45,9/15/2000 0:00,15,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Micrathyria,Micrathyria hagenii,"Micrathyria hagenii Kirby, 1890",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythemis,Erythemis simplicicollis,"Erythemis simplicicollis Say, 1839",,Texas,28.31,-99.45,9/15/2000 0:00,15,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax umbrata,"Erythrodiplax umbrata Linnaeus, 1758",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Perithemis,Perithemis tenera,"Perithemis tenera Say, 1839",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Argia,Argia sedula,"Argia sedula Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Micrathyria,Micrathyria hagenii,"Micrathyria hagenii Kirby, 1890",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Phanogomphus,Phanogomphus militaris,"Phanogomphus militaris Hagen, 1858",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura ramburii,"Ischnura ramburii Selys, 1850",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Lestidae,Lestes,Lestes sigma,"Lestes sigma Calvert, 1901",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tramea,Tramea onusta,"Tramea onusta Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura ramburii,"Ischnura ramburii Selys, 1850",,Texas,28.31,-99.45,9/15/2000 0:00,15,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma civile,"Enallagma civile Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma civile,"Enallagma civile Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tramea,Tramea onusta,"Tramea onusta Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Perithemis,Perithemis tenera,"Perithemis tenera Say, 1839",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Stylurus,Stylurus plagiatus,"Stylurus plagiatus Selys, 1854",,Texas,28.31354,-99.44682,9/16/2000 0:00,16,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Phanogomphus,Phanogomphus militaris,"Phanogomphus militaris Hagen, 1858",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tramea,Tramea onusta,"Tramea onusta Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tramea,Tramea onusta,"Tramea onusta Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Pachydiplax,Pachydiplax longipennis,"Pachydiplax longipennis Burmeister, 1839",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Argia,Argia sedula,"Argia sedula Hagen, 1861",,Texas,28.31354,-99.44682,9/16/2000 0:00,16,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Dythemis,Dythemis velox,"Dythemis velox Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,Anax junius,"Anax junius Drury, 1773",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Celithemis,Celithemis eponina,"Celithemis eponina Drury, 1773",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Orthemis,Orthemis ferruginea,"Orthemis ferruginea Fabricius, 1775",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura hastata,"Ischnura hastata Say, 1839",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Orthemis,Orthemis ferruginea,"Orthemis ferruginea Fabricius, 1775",,Texas,28.31,-99.45,9/15/2000 0:00,15,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura posita,"Ischnura posita Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Brachymesia,Brachymesia furcata,"Brachymesia furcata Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Perithemis,Perithemis tenera,"Perithemis tenera Say, 1839",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Dythemis,Dythemis velox,"Dythemis velox Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma civile,"Enallagma civile Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Perithemis,Perithemis tenera,"Perithemis tenera Say, 1839",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura ramburii,"Ischnura ramburii Selys, 1850",,Texas,28.31354,-99.44682,9/16/2000 0:00,16,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,Anax junius,"Anax junius Drury, 1773",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Argia,Argia sedula,"Argia sedula Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Perithemis,Perithemis tenera,"Perithemis tenera Say, 1839",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Orthemis,Orthemis ferruginea,"Orthemis ferruginea Fabricius, 1775",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tramea,Tramea lacerata,"Tramea lacerata Hagen, 1861",,Texas,28.31354,-99.44682,9/16/2000 0:00,16,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Micrathyria,Micrathyria hagenii,"Micrathyria hagenii Kirby, 1890",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Perithemis,Perithemis tenera,"Perithemis tenera Say, 1839",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Pantala,Pantala hymenaea,"Pantala hymenaea Say, 1839",,Texas,28.31,-99.45,9/15/2000 0:00,15,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Stylurus,Stylurus plagiatus,"Stylurus plagiatus Selys, 1854",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Lestidae,Lestes,Lestes sigma,"Lestes sigma Calvert, 1901",,Texas,28.31,-99.45,9/15/2000 0:00,15,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Lestidae,Lestes,Lestes sigma,"Lestes sigma Calvert, 1901",,Texas,28.31,-99.45,9/15/2000 0:00,15,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Lestidae,Lestes,Lestes sigma,"Lestes sigma Calvert, 1901",,Texas,28.31,-99.45,9/15/2000 0:00,15,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma basidens,"Enallagma basidens Calvert, 1902",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Orthemis,Orthemis ferruginea,"Orthemis ferruginea Fabricius, 1775",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma civile,"Enallagma civile Hagen, 1861",,Texas,28.314,-99.447,3/12/2001 0:00,12,3,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Lestidae,Lestes,Lestes sigma,"Lestes sigma Calvert, 1901",,Texas,28.31354,-99.44682,9/16/2000 0:00,16,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma civile,"Enallagma civile Hagen, 1861",,Texas,28.314,-99.447,3/12/2001 0:00,12,3,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Plathemis,Plathemis lydia,"Plathemis lydia (Drury, 1773)",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Orthemis,Orthemis ferruginea,"Orthemis ferruginea Fabricius, 1775",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Dythemis,Dythemis fugax,"Dythemis fugax Hagen, 1861",,Texas,28.31,-99.45,9/15/2000 0:00,15,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Orthemis,Orthemis ferruginea,"Orthemis ferruginea Fabricius, 1775",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Brachymesia,Brachymesia furcata,"Brachymesia furcata Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Perithemis,Perithemis tenera,"Perithemis tenera Say, 1839",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Phyllogomphoides,Phyllogomphoides albrighti,"Phyllogomphoides albrighti Needham, 1950",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Calopterygidae,Hetaerina,Hetaerina americana,"Hetaerina americana Fabricius, 1798",,Texas,28.31354,-99.44682,9/16/2000 0:00,16,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tramea,Tramea onusta,"Tramea onusta Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Micrathyria,Micrathyria hagenii,"Micrathyria hagenii Kirby, 1890",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Dythemis,Dythemis velox,"Dythemis velox Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma civile,"Enallagma civile Hagen, 1861",,Texas,28.314,-99.447,3/12/2001 0:00,12,3,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Lestidae,Lestes,Lestes sigma,"Lestes sigma Calvert, 1901",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma civile,"Enallagma civile Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Brachymesia,Brachymesia furcata,"Brachymesia furcata Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Phanogomphus,Phanogomphus militaris,"Phanogomphus militaris Hagen, 1858",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tramea,Tramea onusta,"Tramea onusta Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Pachydiplax,Pachydiplax longipennis,"Pachydiplax longipennis Burmeister, 1839",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Lestidae,Lestes,Lestes sigma,"Lestes sigma Calvert, 1901",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tramea,Tramea onusta,"Tramea onusta Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,Anax junius,"Anax junius Drury, 1773",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Orthemis,Orthemis ferruginea,"Orthemis ferruginea Fabricius, 1775",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tramea,Tramea lacerata,"Tramea lacerata Hagen, 1861",,Texas,28.31,-99.45,9/15/2000 0:00,15,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Plathemis,Plathemis lydia,"Plathemis lydia (Drury, 1773)",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma civile,"Enallagma civile Hagen, 1861",,Texas,28.314,-99.447,3/12/2001 0:00,12,3,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Lestidae,Lestes,Lestes sigma,"Lestes sigma Calvert, 1901",,Texas,28.31354,-99.44682,9/16/2000 0:00,16,9,2000,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma civile,"Enallagma civile Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma civile,"Enallagma civile Hagen, 1861",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Micrathyria,Micrathyria hagenii,"Micrathyria hagenii Kirby, 1890",,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,,,John Abbott
Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum hudsoniellum,"Lasioglossum hudsoniellum (Cockerell, 1919)",Chaparral Wildlife Management Area,,28.33,-99.41,8/20/1994 0:00,20,8,1994,CTMI,,J. L. Neff & A. Hook
Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum arenisaltans,"Lasioglossum arenisaltans Gardner & Gibbs, 2020",Chaparral W. M. A.,Texas,28.3193,-99.4045,4/13/2001 0:00,13,4,2001,CTMI,,A. R. Hook
Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum hudsoniellum,"Lasioglossum hudsoniellum (Cockerell, 1919)",Chaparral Wildlife Management Area,,28.33,-99.39,5/15/2003 0:00,15,5,2003,PCYU,,L. Packer
Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum arenisaltans,"Lasioglossum arenisaltans Gardner & Gibbs, 2020",Chaparral Wildlife Management Area,Texas,28.3193,-99.4045,6/13/1992 0:00,13,6,1992,CTMI,,J. L. Neff & A. Hook
Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum arenisaltans,"Lasioglossum arenisaltans Gardner & Gibbs, 2020",Chaparral W. M. A.,Texas,28.3193,-99.4045,4/20/1991 0:00,20,4,1991,CTMI,,A. W. Hook
Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum hudsoniellum,"Lasioglossum hudsoniellum (Cockerell, 1919)",Chaparral Wildlife Management Area,,28.33,-99.39,5/15/2003 0:00,15,5,2003,PCYU,,L. Packer
Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Perdita,Perdita sexmaculata,"Perdita sexmaculata Cockerell, 1895",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/14/1990 0:00,14,3,1990,Entomology Collection,"Neff, J.L.",A.W. Hook
Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Perdita,Perdita sexmaculata,"Perdita sexmaculata Cockerell, 1895",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/14/1990 0:00,14,3,1990,Entomology Collection,"Neff, J.L.",A.W. Hook
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Melissodes,Melissodes tepaneca,"Melissodes tepaneca Cresson, 1879",Chaparral Wildlife Management Area,Texas,28.31,-99.43,4/20/1991 0:00,20,4,1991,Entomology Collection,"Neff, J.L.",A.W. Hook
Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Perdita,Perdita sexmaculata,"Perdita sexmaculata Cockerell, 1895",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/14/1990 0:00,14,3,1990,Entomology Collection,"Neff, J.L.",A.W. Hook
Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Perdita,Perdita sexmaculata,"Perdita sexmaculata Cockerell, 1895",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/14/1990 0:00,14,3,1990,Entomology Collection,"Neff, J.L.",A.W. Hook
Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Perdita,Perdita sexmaculata,"Perdita sexmaculata Cockerell, 1895",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/14/1990 0:00,14,3,1990,Entomology Collection,"Neff, J.L.",A.W. Hook
Animalia,Arthropoda,Insecta,Diptera,Nemestrinidae,Neorhynchocephalus,Neorhynchocephalus volaticus,"Neorhynchocephalus volaticus (Williston, 1883)",Chaparral Wildlife Management Area,Texas,28.31,-99.43,4/16/1993 0:00,16,4,1993,Entomology Collection,"Wild, Alex",A.W. Hook
Animalia,Arthropoda,Insecta,Neuroptera,Mantispidae,Dicromantispa,Dicromantispa interrupta,"Dicromantispa interrupta (Say, 1825)",Chaparral Wildlife Management Area,Texas,28.31,-99.43,5/8/2003 0:00,8,5,2003,Entomology Collection,,A.W. Hook|J.L. Neff
